epoch,train_loss,val_acc,sensitivity,specificity,f1_score,auc
1,0.26184638738632204,0.5021001615508885,0.5033747779751332,0.48928571428571427,0.6477714285714286,0.5207028672925653
2,0.190163848229817,0.4407108239095315,0.41953818827708705,0.6535714285714286,0.5770828243342292,0.528940624207054
3,0.15907745691282407,0.548626817447496,0.5541740674955595,0.4928571428571429,0.6907239318131503,0.5386323268206039
4,0.13442573100328445,0.5576736672051696,0.5573712255772647,0.5607142857142857,0.6962502773463501,0.5654110631819336
5,0.11297012961336544,0.5618739903069467,0.5644760213143872,0.5357142857142857,0.7009263343625938,0.5754757675716823
6,0.0918856250920466,0.575767366720517,0.5783303730017761,0.55,0.7126285839352156,0.5791169753869576
7,0.07168994317097323,0.5531502423263328,0.5531083481349911,0.5535714285714286,0.6924616410940627,0.58729637147932
8,0.06513519225908178,0.5647819063004846,0.5630550621669627,0.5821428571428572,0.7017932255922072,0.5915909667597057
9,0.05365327748336962,0.6116316639741518,0.6238010657193606,0.48928571428571427,0.7450148493848112,0.5950532859680284
10,0.053562464405383384,0.5638126009693053,0.5644760213143872,0.5571428571428572,0.7018551236749117,0.5889304744988582
11,0.049524234900517126,0.5722132471728595,0.5744227353463588,0.55,0.7095217200526547,0.5919804618117229
12,0.04523048186674714,0.558642972536349,0.5570159857904086,0.575,0.6965792980897378,0.5937579294595281
13,0.048620808230979105,0.5625201938610662,0.5612788632326821,0.575,0.7000443066016836,0.5903476275057092
14,0.050385059722300084,0.589983844911147,0.5953818827708703,0.5357142857142857,0.7253841159922095,0.5883379852829231
15,0.04259892158609416,0.5450726978998385,0.536056838365897,0.6357142857142857,0.6818798011748758,0.6027746764780513
16,0.03694517501363797,0.5641357027463652,0.5595026642984015,0.6107142857142858,0.7001555901311403,0.601338492768333
17,0.033057529273043784,0.5689822294022617,0.5662522202486678,0.5964285714285714,0.7049977885891199,0.5986792692210099
18,0.02568844354578427,0.5389337641357027,0.5346358792184724,0.5821428571428572,0.6783862970475547,0.5964488708449633
19,0.028201373566740327,0.562843295638126,0.5616341030195382,0.575,0.7003322259136212,0.5977467647805126
20,0.029900348495825062,0.5651050080775444,0.5634103019538188,0.5821428571428572,0.7020805666223993,0.6040383151484395
21,0.029211291218442577,0.5621970920840065,0.5577264653641207,0.6071428571428571,0.6985539488320356,0.6113055062166962
22,0.031090441924918975,0.5896607431340872,0.5943161634103019,0.5428571428571428,0.7248700173310225,0.604196269982238
23,0.03759710581840149,0.6109854604200323,0.6216696269982238,0.5035714285714286,0.7440476190476191,0.6035676224308552
24,0.044012473809665865,0.5831987075928917,0.5850799289520426,0.5642857142857143,0.7185863874345549,0.5956140573458513
25,0.040029238829655304,0.5867528271405493,0.5893428063943161,0.5607142857142857,0.7217750706982815,0.6021606191322
26,0.037737774516322785,0.549919224555735,0.5435168738898757,0.6142857142857143,0.6871771839209522,0.6050228368434407
27,0.029966940880487007,0.5644588045234249,0.5609236234458259,0.6,0.7008433200177541,0.6069373255518904
28,0.0309664109156334,0.5563812600969306,0.5509769094138544,0.6107142857142858,0.6931843575418994,0.6118992641461558
29,0.031704398372676225,0.5880452342487884,0.5911190053285968,0.5571428571428572,0.7230067347382142,0.6128622177112408
30,0.027545517549983092,0.5819063004846526,0.577619893428064,0.625,0.7153541575010999,0.6216988074092871
31,0.028956275815809413,0.5938610662358643,0.5964476021314388,0.5678571428571428,0.7276273022751896,0.6132840649581325
32,0.03249741403519043,0.5896607431340872,0.5900532859680284,0.5857142857142857,0.7234320557491289,0.6198223801065719
33,0.024292414483248388,0.5531502423263328,0.5499111900532859,0.5857142857142857,0.6912257200267917,0.6074777975133214
34,0.02110427463693278,0.5844911147011309,0.5829484902309059,0.6,0.718476357267951,0.6142235473230144
35,0.020780306430866143,0.5909531502423263,0.5900532859680284,0.6,0.7240627724498693,0.6181400659731032
36,0.020065114532397794,0.5967689822294022,0.6010657193605684,0.5535714285714286,0.7305699481865285,0.6086450139558488
37,0.019644171648126627,0.6016155088852989,0.6049733570159858,0.5678571428571428,0.7342099590428972,0.6121771124080182
38,0.020983771013561636,0.5373182552504039,0.5257548845470693,0.6535714285714286,0.6739526411657559,0.6246384166455214
39,0.02241716954158619,0.5680129240710824,0.5634103019538188,0.6142857142857143,0.7034819250388112,0.6209033240294342
40,0.02663296589453239,0.5954765751211631,0.5950266429840142,0.6,0.7279443720121687,0.6242159350418676
41,0.029223268699466384,0.5922455573505654,0.591829484902309,0.5964285714285714,0.7252938615585547,0.6140586145648312
42,0.03063542187945651,0.5466882067851373,0.536056838365897,0.6535714285714286,0.682650983940285,0.6135371733062674
43,0.02952294348506257,0.5890145395799677,0.5911190053285968,0.5678571428571428,0.7234782608695652,0.6150621669626999
44,0.031226628443359265,0.5738287560581583,0.5690941385435169,0.6214285714285714,0.7083793942073845,0.6245242324283177
45,0.029929405240857576,0.5838449111470113,0.5840142095914742,0.5821428571428572,0.7185314685314685,0.6289761481857397
46,0.029709795736042516,0.5382875605815832,0.5275310834813499,0.6464285714285715,0.6751534439645374,0.6109705658462319
47,0.02660761674466942,0.5731825525040388,0.5690941385435169,0.6142857142857143,0.7080662983425414,0.620501141842172
48,0.02015725757477672,0.5683360258481421,0.5626998223801065,0.625,0.7033747779751333,0.6213105810707942
49,0.02342649564878749,0.5870759289176091,0.5879218472468917,0.5785714285714286,0.7214472537053183,0.6077169500126871
50,0.02162330467461808,0.5625201938610662,0.5591474245115453,0.5964285714285714,0.6992447800977344,0.6099454453184471
51,0.020655693765729666,0.5751211631663974,0.5751332149200711,0.575,0.7111794421260708,0.6058487693478811
52,0.025123564597119445,0.5621970920840065,0.5591474245115453,0.5928571428571429,0.6990894958916278,0.6066975386957625
53,0.015146242963549281,0.5738287560581583,0.569449378330373,0.6178571428571429,0.7085082872928177,0.6172722659223547
54,0.018235671987557517,0.5534733441033926,0.5460035523978686,0.6285714285714286,0.6898563734290843,0.6213258056330881
55,0.01299684818784174,0.5718901453957996,0.569449378330373,0.5964285714285714,0.7075700728316046,0.6233735092616087
56,0.015661991906901155,0.5508885298869144,0.544582593250444,0.6142857142857143,0.6880610412926391,0.6224283176858665
57,0.015816081408515207,0.5715670436187399,0.5701598579040853,0.5857142857142857,0.7076719576719577,0.6214463334179142
58,0.014704722082076063,0.5373182552504039,0.525044404973357,0.6607142857142857,0.6736554238833181,0.6258646282669373
59,0.02316549965513072,0.5673667205169628,0.5651865008880995,0.5892857142857143,0.7038265870382658,0.6107637655417407
60,0.022075035926952424,0.5809369951534733,0.5793960923623446,0.5964285714285714,0.7155077867953499,0.6215307028672926
61,0.02279536110166061,0.5841680129240711,0.5854351687388988,0.5714285714285714,0.719179576696487,0.6116524993656433
62,0.0307571235245892,0.541518578352181,0.5346358792184724,0.6107142857142858,0.6796116504854369,0.6068751585891905
63,0.026970490760452645,0.5528271405492731,0.5467140319715809,0.6142857142857143,0.6898251904975348,0.6190852575488455
64,0.02022679877783438,0.5502423263327948,0.5431616341030195,0.6214285714285714,0.687191011235955,0.615923623445826
65,0.023959350059781823,0.5722132471728595,0.569449378330373,0.6,0.7077262693156733,0.6192057853336717
66,0.032544992422169475,0.6006462035541196,0.6074600355239786,0.5321428571428571,0.7345360824742269,0.6069969550875413
67,0.0257563373992785,0.5305331179321486,0.5214920071047957,0.6214285714285714,0.6689450899977216,0.6045825932504441
68,0.028133005519755117,0.529886914378029,0.5200710479573712,0.6285714285714286,0.6680355920602327,0.6079237503171784
69,0.026241419736262678,0.58578352180937,0.5872113676731794,0.5714285714285714,0.7205754141238012,0.6132276072062928
70,0.019388175963207948,0.558642972536349,0.552753108348135,0.6178571428571429,0.6949531040643144,0.6219271758436944
71,0.024710391592400682,0.5431340872374798,0.5325044404973357,0.65,0.6795104261106074,0.6202683329104288
72,0.02683130095881227,0.5744749596122779,0.5726465364120782,0.5928571428571429,0.7099757762607355,0.6179116975386958
73,0.025306391472362782,0.5544426494345719,0.5481349911190053,0.6178571428571429,0.6911534154535275,0.6176439989850291
74,0.023460610911882084,0.5382875605815832,0.5296625222024867,0.625,0.6760371797778282,0.6182276072062928
75,0.020268586221417147,0.5483037156704362,0.5435168738898757,0.5964285714285714,0.6864064602960969,0.6124042121289013
76,0.020343476305008934,0.5935379644588046,0.594671403197158,0.5821428571428572,0.7268779852366478,0.6237801319462065
77,0.022460034471337816,0.5980613893376413,0.6007104795737123,0.5714285714285714,0.7310851707738867,0.6230487185993403
78,0.01967284004567773,0.5651050080775444,0.558436944937833,0.6321428571428571,0.7002227171492205,0.62743212382644
79,0.01675741870785714,0.5877221324717286,0.5861456483126111,0.6035714285714285,0.7211538461538461,0.6237262116214158
80,0.01369999580575885,0.5554119547657512,0.5477797513321492,0.6321428571428571,0.6914798206278027,0.6215237249429079
81,0.020744823203754745,0.6087237479806139,0.6127886323268206,0.5678571428571428,0.7401845097618537,0.6247449885815782
82,0.023435369872355036,0.5722132471728595,0.5712255772646536,0.5821428571428572,0.7083700440528634,0.6255506216696269
83,0.01737191842777455,0.5848142164781907,0.5829484902309059,0.6035714285714285,0.7186336763739873,0.6289824917533621
84,0.01863516400543241,0.5877221324717286,0.5854351687388988,0.6107142857142858,0.7209098862642169,0.6236684851560517
85,0.013443508559950195,0.5970920840064621,0.6007104795737123,0.5607142857142857,0.7306113631453878,0.6215985790408526
86,0.015715940664605504,0.5793214862681745,0.5772646536412078,0.6,0.7139718804920914,0.6228216188784572
87,0.01326240803422739,0.5541195476575121,0.5492007104795738,0.6035714285714285,0.6914132379248659,0.6168688150215682
88,0.014284633049101103,0.6042003231017771,0.6085257548845471,0.5607142857142857,0.7366157815523543,0.6212230398376046
89,0.013239041832847371,0.5783521809369951,0.5772646536412078,0.5892857142857143,0.7135016465422612,0.619535650850038
90,0.013404003741119856,0.5890145395799677,0.5893428063943161,0.5857142857142857,0.722875816993464,0.618854351687389
91,0.013575992259783171,0.5799676898222941,0.5793960923623446,0.5857142857142857,0.7150372643577378,0.6227797513321492
92,0.019097270617411205,0.5722132471728595,0.5676731793960924,0.6178571428571429,0.7070796460176991,0.6191715300685106
93,0.019947762252559186,0.5528271405492731,0.5463587921847247,0.6178571428571429,0.6896860986547085,0.6212382643998985
94,0.017313904285505746,0.5722132471728595,0.569449378330373,0.6,0.7077262693156733,0.6222139051002283
95,0.018230526717109438,0.5870759289176091,0.5868561278863232,0.5892857142857143,0.7210824967263204,0.6268472468916518
96,0.016321203360400563,0.5951534733441034,0.5950266429840142,0.5964285714285714,0.7277862263741038,0.6360581070794215
97,0.017440144810721644,0.5886914378029079,0.5865008880994671,0.6107142857142858,0.7217486338797814,0.6257498096929713
98,0.01828439078381052,0.6022617124394184,0.6017761989342807,0.6071428571428571,0.7334920978566789,0.6228622177112408
99,0.014145801797193209,0.5796445880452342,0.5765541740674955,0.6107142857142858,0.7138772817242137,0.6228520680030449
100,0.022401473862685505,0.5806138933764136,0.5790408525754884,0.5964285714285714,0.7152259763053971,0.6306774930220757
101,0.01914703071535249,0.5974151857835218,0.5957371225577265,0.6142857142857143,0.7291304347826087,0.6338327835574726
102,0.023075420624705398,0.5560581583198707,0.5492007104795738,0.625,0.6923421406180027,0.627298908906369
103,0.016625624954174002,0.6045234248788368,0.6074600355239786,0.575,0.7364341085271318,0.6221492007104795
104,0.015777720025861138,0.5883683360258481,0.5879218472468917,0.5928571428571429,0.7220767888307156,0.6254783049987312
105,0.01893116278598817,0.5621970920840065,0.5541740674955595,0.6428571428571429,0.6972067039106146,0.6215846231920832
106,0.016478803436828976,0.5819063004846526,0.5783303730017761,0.6178571428571429,0.7156043956043956,0.6252410555696524
107,0.028963951201564798,0.5983844911147012,0.6053285968028419,0.5285714285714286,0.7327456460976134,0.6113162902816545
108,0.01939634302263065,0.5919224555735056,0.5928952042628775,0.5821428571428572,0.7254944577265812,0.6141791423496574
109,0.022603569687011518,0.6048465266558966,0.6103019538188277,0.55,0.7374973170208199,0.615190307028673
110,0.016750885900676492,0.5789983844911147,0.577619893428064,0.5928571428571429,0.7139407244785949,0.612572951027658
111,0.023393567420082816,0.5512116316639741,0.5431616341030195,0.6321428571428571,0.6876545986058017,0.61601243339254
112,0.02570314102749762,0.5919224555735056,0.5914742451154529,0.5964285714285714,0.7250163291966035,0.6145426287744227
113,0.025747629059333123,0.574151857835218,0.5701598579040853,0.6142857142857143,0.708922261484099,0.6210682567876173
114,0.022928033422574247,0.5638126009693053,0.5587921847246892,0.6142857142857143,0.6997330960854092,0.624566734331388
115,0.016433869011910116,0.5764135702746365,0.5715808170515098,0.625,0.7105321262971959,0.6247893935549352
116,0.017514191467424618,0.592891760904685,0.5932504440497336,0.5892857142857143,0.7260869565217392,0.6313435676224308
117,0.013439674187845542,0.5638126009693053,0.555595026642984,0.6464285714285715,0.6985261277355963,0.638400152245623
118,0.016896252322060587,0.5877221324717286,0.5840142095914742,0.625,0.7204206836108676,0.6350862725196651
119,0.01630501250449145,0.6042003231017771,0.6031971580817052,0.6142857142857143,0.7349058645314867,0.6383341791423497
120,0.013398966191640023,0.5831987075928917,0.5797513321492007,0.6178571428571429,0.7167325428194994,0.6302892666835829
121,0.013558651623595454,0.5848142164781907,0.5818827708703375,0.6142857142857143,0.718263538697654,0.6327708703374779
122,0.014815938148240093,0.5806138933764136,0.5769094138543517,0.6178571428571429,0.7144742630884294,0.638974245115453
123,0.016872821537175956,0.5906300484652666,0.5907637655417407,0.5892857142857143,0.7241454387110821,0.6261094899771631
124,0.012197170414271699,0.5780290791599354,0.5733570159857904,0.625,0.7119541243934715,0.6330639431616341
125,0.0224322364154172,0.5906300484652666,0.5907637655417407,0.5892857142857143,0.7241454387110821,0.6247373763004314
126,0.015637695629941717,0.5903069466882068,0.5875666074600355,0.6178571428571429,0.7229020979020979,0.6277740421212891
127,0.016289145526388892,0.607108239095315,0.6078152753108348,0.6,0.7378180250107805,0.6247564070032987
128,0.010384980737840773,0.5864297253634895,0.583303730017762,0.6178571428571429,0.7195442594215601,0.6329713270743467
129,0.017540746215932553,0.5906300484652666,0.5900532859680284,0.5964285714285714,0.723904990193942,0.6348325298147679
130,0.019880801712497488,0.5915993537964459,0.5914742451154529,0.5928571428571429,0.7248585111014366,0.6324752600862725
131,0.019805066074916666,0.5492730210016155,0.5392539964476021,0.65,0.6851726472579553,0.6345952803856889
132,0.016205539980715652,0.5838449111470113,0.5836589698046181,0.5857142857142857,0.7184083952776563,0.625362852068003
133,0.023626565374953706,0.5634894991922456,0.5577264653641207,0.6214285714285714,0.6991761300378535,0.6284572443542248
134,0.018208919274599923,0.610016155088853,0.6145648312611013,0.5642857142857143,0.7413756160274266,0.6209559756407004
135,0.015092098371418875,0.5922455573505654,0.5900532859680284,0.6142857142857143,0.724694589877836,0.6254656178634865
136,0.010355860646151476,0.6022617124394184,0.6014209591474245,0.6107142857142858,0.7333766515053065,0.6259908652626237
137,0.01841610287024033,0.5954765751211631,0.5921847246891652,0.6285714285714286,0.7269952027911034,0.6285771377822887
138,0.015528645649620948,0.5673667205169628,0.5612788632326821,0.6285714285714286,0.7023783062902867,0.6309382136513575
139,0.018680989422789805,0.58578352180937,0.5836589698046181,0.6071428571428571,0.7193520140105079,0.6224270489723421
140,0.01564638617901437,0.5796445880452342,0.5744227353463588,0.6321428571428571,0.7131201764057332,0.6276084750063435
141,0.01566231111721988,0.5793214862681745,0.5754884547069272,0.6178571428571429,0.71334214002642,0.6293231413346866
142,0.014678066030657126,0.5602584814216478,0.5541740674955595,0.6214285714285714,0.6962731533139924,0.6301750824663791
143,0.018666023292618256,0.5712439418416801,0.5641207815275311,0.6428571428571429,0.7053075727292916,0.6333880994671404
144,0.011833394123090101,0.5831987075928917,0.5801065719360569,0.6142857142857143,0.7168568920105356,0.6243091854859173
145,0.018878533124474677,0.5880452342487884,0.5882770870337478,0.5857142857142857,0.7220405493786789,0.623019538188277
146,0.01029155871461366,0.6126009693053311,0.6156305506216696,0.5821428571428572,0.7429796355841372,0.6181407003298656
147,0.013270923977129964,0.6103392568659127,0.6120781527531084,0.5928571428571429,0.7407566638005159,0.6254535650850038
148,0.019877263632471096,0.5583198707592891,0.5484902309058615,0.6571428571428571,0.6931537598204265,0.6283703374777976
149,0.018035708228022227,0.6012924071082391,0.6035523978685613,0.5785714285714286,0.7335924006908463,0.6252899010403451
150,0.013893978180651955,0.568659127625202,0.5630550621669627,0.625,0.7036625971143174,0.6247646536412078
151,0.010420799732056757,0.5647819063004846,0.558436944937833,0.6285714285714286,0.700066800267201,0.62337668104542
152,0.02194679458608724,0.5948303715670437,0.594671403197158,0.5964285714285714,0.727509778357236,0.6203431870083735
153,0.013982532190961397,0.5773828756058158,0.5733570159857904,0.6178571428571429,0.7116402116402116,0.6254878203501649
154,0.024226865057516988,0.6216478190630048,0.6252220248667851,0.5857142857142857,0.75037305478576,0.6333779497589445
